"make","model","condition","grade","capacity","colour","network","count"
Vodafone," v875","Non-working","Unknown","Not Applicable","Pink","Unknown",1
Vodafone,"155 BACK COVER","Brand New","Brand New","Not Applicable","Black","Not Applicable",2
Vodafone,"155 BACK COVER","Brand New","Brand New","Not Applicable","Black","Not Applicable",3
Vodafone,"155 BACK COVER","Brand New","Brand New","Not Applicable","Black","Not Applicable",4
Vodafone,"155 BACK COVER","Brand New","Brand New","Not Applicable","Black","Not Applicable",5
Vodafone,"155 BACK COVER","Brand New","Brand New","Not Applicable","Black","Not Applicable",6
Vodafone,252,"Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","Black","Damaged",7
Vodafone,345,"Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone",8
Vodafone,351,"Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","Black","Damaged",9
Vodafone,354,"Brand New","Insurance Grade","Not Applicable","Black","Unlocked",10
Vodafone,354,"Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","Black","Damaged",11
Vodafone,540,"Working","Grade A - Very Good Condition","Not Applicable","White","Unlocked",12
Vodafone,"555 BACK COVER","Brand New","Brand New","Not Applicable","White","Not Applicable",13
Vodafone,"555 BACK COVER","Brand New","Brand New","Not Applicable","White","Not Applicable",14
Vodafone,"555 BACK COVER","Brand New","Brand New","Not Applicable","White","Not Applicable",15
Vodafone,"555 BACK COVER","Brand New","Brand New","Not Applicable","White","Not Applicable",16
Vodafone,"555 BACK COVER","Brand New","Brand New","Not Applicable","White","Not Applicable",17
Vodafone,625,"Working","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked",18
Vodafone,785,"Working","Grade C - Acceptable Condition","4GB","White","Unlocked",19
Vodafone,"858 smart","Working","Grade B B2B","Not Applicable","Black","Unlocked",20
Vodafone,"858 smart","Working","Grade D","Not Applicable","White","Unlocked",21
Vodafone,"858 smart","Working","Grade B - Good Condition","Not Applicable","Black","Foreign",22
Vodafone,"860 smart ii","Non-working","Unknown","Not Applicable","White","Unknown",23
Vodafone,"875 Smart Mini","Working","Grade D","4GB","Black","Vodafone",24
Vodafone,888,"Non-working","Unknown","4GB","Black","Unknown",25
Vodafone,888,"Working","Grade C - Acceptable Condition","4GB","Black","Vodafone",26
Vodafone,"888N","BER","Grade D","8GB","Black","Unknown",27
Vodafone,"888N","Non-working","Grade D","2GB","White","Damaged",28
Vodafone,"888N","Non-working","Unknown","2GB","Black","Damaged",29
Vodafone,"888N","Non-working","Grade C - Acceptable Condition","2GB","Black","Unlocked",30
Vodafone,"888N","Non-working","Grade C - Acceptable Condition","2GB","Black","Unlocked",31
Vodafone,"888N","Non-working","Grade D","3GB","Black","Damaged",32
Vodafone,"975 BACK COVER","Brand New","Brand New","Not Applicable","Black","Not Applicable",33
Vodafone,"975 BACK COVER","Brand New","Brand New","Not Applicable","Black","Not Applicable",34
Vodafone,"975 BACK COVER","Brand New","Brand New","Not Applicable","Black","Not Applicable",35
Vodafone,"975 BACK COVER","Brand New","Brand New","Not Applicable","Black","Not Applicable",36
Vodafone,"975 BACK COVER","Brand New","Brand New","Not Applicable","Black","Not Applicable",37
Vodafone,"975 smart III","BER","Unknown","4GB","Black","Vodafone",38
Vodafone,"975 smart III","BER","Unknown","4GB","Black","Vodafone",39
Vodafone,"975 smart III","BER","Grade D","4GB","Black","Unknown",40
Vodafone,"975 smart III","BER","Grade D","4GB","Black","Vodafone",41
Vodafone,"975 smart III","Non-working - Need Battery Cover And Battery","Grade D","4GB","White","Vodafone",42
Vodafone,"975 smart III","BER","Unknown","4GB","Black","Vodafone",43
Vodafone,"975 smart III","Non-working - Need Battery Cover And Battery","Grade D","4GB","Black","Vodafone",44
Vodafone,"975 smart III","BER","Grade C - Acceptable Condition","4GB","White","Vodafone",45
Vodafone,"975 smart III","BER","Grade D","4GB","Black","Vodafone",46
Vodafone,"975 smart III","BER","Grade D","4GB","Black","Vodafone",47
Vodafone,"CASA 312 CL BLACK","Working","Grade B - Good Condition","Not Applicable","Black","Unknown",48
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade D","Not Applicable","White","Vodafone",49
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",50
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",51
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",52
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",53
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",54
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",55
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",56
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",57
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",58
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",59
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",60
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",61
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",62
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",63
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",64
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",65
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",66
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",67
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",68
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",69
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",70
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",71
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",72
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",73
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",74
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",75
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",76
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",77
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",78
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",79
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",80
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",81
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade C - Acceptable Condition","Not Applicable","White","Vodafone",82
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",83
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",84
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",85
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",86
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",87
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",88
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",89
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",90
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",91
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",92
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",93
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",94
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",95
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",96
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",97
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",98
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",99
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",100
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",101
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",102
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","BER-Scrap","Grade B - Good Condition","Not Applicable","White","Vodafone",103
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",104
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",105
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",106
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",107
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",108
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",109
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",110
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",111
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",112
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",113
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",114
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",115
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",116
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",117
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",118
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",119
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",120
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",121
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",122
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",123
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",124
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",125
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",126
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",127
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",128
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",129
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",130
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",131
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",132
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",133
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",134
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",135
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",136
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",137
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",138
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",139
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",140
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",141
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",142
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",143
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",144
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",145
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",146
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",147
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",148
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",149
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",150
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",151
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",152
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",153
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",154
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",155
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",156
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",157
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",158
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",159
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",160
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",161
Vodafone,"CONNECT PRIME 6 - R216Z WHITE","Working","Grade A - Very Good Condition","Not Applicable","White","Vodafone",162
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY NOTE 2","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",163
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",164
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",165
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",166
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",167
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",168
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",169
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",170
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",171
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",172
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",173
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",174
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",175
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",176
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",177
Vodafone,"GIFT PACK FOR SAMSUNG GALAXY S3","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",178
Vodafone,"K3765","Brand New","Insurance Grade","Not Applicable","White","Unlocked",179
Vodafone,"K3765","Brand New","Insurance Grade","Not Applicable","White","Vodafone",180
Vodafone,"K3765","Brand New","Insurance Grade","Not Applicable","White","Unlocked",181
Vodafone,"K3765","Brand New","Insurance Grade","Not Applicable","White","Unlocked",182
Vodafone,"K3765","Brand New","Insurance Grade","Not Applicable","White","Unlocked",183
Vodafone,"K3765","Brand New","Insurance Grade","Not Applicable","White","Unlocked",184
Vodafone,"K3765-Z","Working","Grade B - Good Condition","Not Applicable","White","Vodafone",185
Vodafone,"K3772 BROADBAND DONGLE","Working","Grade B - Good Condition","Not Applicable","Red","Not Applicable",186
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",187
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",188
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",189
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",190
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",191
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",192
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",193
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",194
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",195
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",196
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",197
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",198
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",199
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",200
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",201
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",202
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",203
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",204
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",205
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",206
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",207
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",208
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",209
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",210
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",211
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",212
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",213
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",214
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",215
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",216
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",217
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",218
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",219
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",220
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",221
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",222
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",223
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",224
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",225
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",226
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",227
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",228
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",229
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",230
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",231
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",232
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",233
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",234
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",235
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",236
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",237
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",238
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",239
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",240
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",241
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",242
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",243
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",244
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",245
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",246
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",247
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",248
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",249
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",250
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",251
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",252
Vodafone,"K3772 BROADBAND DONGLE","Brand New","Brand New","Not Applicable","White","Not Applicable",253
