"make","model","condition","grade","capacity","colour","network","count"
ZTE,"MF28D 4G","Working","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked",690
ZTE,"MF28D 4G","Working","Grade B B2B","Not Applicable","Black","Unlocked",691
ZTE,"MF28D 4G","Working","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked",692
ZTE,"MF28D 4G","Working","Grade B B2B","Not Applicable","Black","Unlocked",693
ZTE,"MF28D 4G","Working","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked",694
ZTE,"MF636","Working","Grade B - Good Condition","Not Applicable","Multicolour","Not Applicable",695
ZTE,"MF636","Working","Grade B - Good Condition","Not Applicable","Multicolour","Not Applicable",696
ZTE,"MF636","Working","Grade B - Good Condition","Not Applicable","Multicolour","Not Applicable",697
ZTE,"MF636","Working","Grade B - Good Condition","Not Applicable","Multicolour","Not Applicable",698
ZTE,"MF636","Working","Grade B - Good Condition","Not Applicable","Multicolour","Not Applicable",699
ZTE,"MF636","Working","Grade B - Good Condition","Not Applicable","Multicolour","Not Applicable",700
ZTE,"MF636","Working","Grade B - Good Condition","Not Applicable","Multicolour","Not Applicable",701
ZTE,"MF636","Working","Grade B - Good Condition","Not Applicable","Multicolour","Not Applicable",702
ZTE,"MF636","Working","Grade A - Very Good Condition","Not Applicable","Multicolour","Not Applicable",703
ZTE,"MF636","Working","Grade B - Good Condition","Not Applicable","Multicolour","Not Applicable",704
ZTE,"MF65","Working","Grade C - Acceptable Condition","Not Applicable","White","Unlocked",705
ZTE,"MF65","Working","Grade C - Acceptable Condition","Not Applicable","White","Unlocked",706
ZTE,"MF65","Working","Grade A - Very Good Condition","Not Applicable","White","Unlocked",707
ZTE,"MF65","Working","Grade A - Very Good Condition","Not Applicable","White","Unlocked",708
ZTE,"MF65","Working","Grade D","Not Applicable","White","Unlocked",709
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",710
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",711
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",712
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",713
ZTE,"MF65","Working","Grade C - Acceptable Condition","Not Applicable","White","Unlocked",714
ZTE,"MF65","Working","Grade C - Acceptable Condition","Not Applicable","White","Unlocked",715
ZTE,"MF65","Working","Grade C - Acceptable Condition","Not Applicable","White","Unlocked",716
ZTE,"MF65","Working","Grade D","Not Applicable","White","Unlocked",717
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",718
ZTE,"MF65","Working","Grade C - Acceptable Condition","Not Applicable","White","Unlocked",719
ZTE,"MF65","Working","Grade D","Not Applicable","White","Unlocked",720
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",721
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",722
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",723
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",724
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",725
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",726
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",727
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",728
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",729
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",730
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",731
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",732
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",733
ZTE,"MF65","Working","Grade B - Good Condition","Not Applicable","White","Not Applicable",734
ZTE,"MF65M","Working","Grade B - Good Condition","Not Applicable","White","O2",735
ZTE,"MF821D 4G","Working","Insurance Grade","Not Applicable","Black","Unlocked",736
ZTE,"MF821D 4G","Working","Insurance Grade","Not Applicable","Black","Unlocked",737
ZTE,"MF821D 4G","Working","Insurance Grade","Not Applicable","Black","Unlocked",738
ZTE,"MF821D 4G","Working","Insurance Grade","Not Applicable","Black","Unlocked",739
ZTE,"MF821D 4G","Working","Insurance Grade","Not Applicable","Black","Unlocked",740
ZTE,"MF821D 4G","Working","Grade A - Very Good Condition","Not Applicable","Black","Not Applicable",741
ZTE,"MF821D 4G","Working","Grade A - Very Good Condition","Not Applicable","Black","Not Applicable",742
ZTE,"MF821D 4G","Working","Grade A - Very Good Condition","Not Applicable","Black","Not Applicable",743
ZTE,"MF821D 4G","Working","Grade A - Very Good Condition","Not Applicable","Black","Not Applicable",744
ZTE,"MF823","Non-working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable",745
ZTE,"n295","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked",746
ZTE,"n295","Brand New","Insurance Grade","Not Applicable","White","Unlocked",747
ZTE,"n295","iOS 7 Locked","Insurance Grade","Not Applicable","White","Unlocked",748
ZTE,"n295","BER","Grade D","Not Applicable","Black","Damaged",749
ZTE,"n295","BER","Grade D","Not Applicable","Black","Damaged",750
ZTE,"n295","Power On Tested-Good LCD","Unknown","Not Applicable","White","Damaged",751
ZTE,"n295","Working","Grade C - Acceptable Condition","Not Applicable","White","NOS-Portugal",752
ZTE,"n295","Non-working - Need Battery Cover And Battery","Grade D","Not Applicable","White","NOS-Portugal",753
ZTE,"n295","Power On Tested-Good LCD","Grade B - Good Condition","Not Applicable","Black","Unlocked",754
ZTE,"n295","Non-working - Need Battery Cover And Battery","Grade C - Acceptable Condition","Not Applicable","White","NOS-Portugal",755
ZTE,"n295","Working - Need Battery Cover","Grade B - Good Condition","Not Applicable","White","Unlocked",756
ZTE,"n295","Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","White","NOS-Portugal",757
ZTE,"n295","Non-working - Need Battery Cover And Battery","Grade A - Very Good Condition","Not Applicable","White","NOS-Portugal",758
ZTE,"n295","Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","White","NOS-Portugal",759
ZTE,"n295","Non-working - Need Battery Cover And Battery","Grade C - Acceptable Condition","Not Applicable","White","NOS-Portugal",760
ZTE,"OPTIMUS BARCELONA","Non-working - Need Battery Cover And Battery","Grade C - Acceptable Condition","Not Applicable","White","NOS-Portugal",761
ZTE,"OPTIMUS BARCELONA","BER","Grade D","Not Applicable","White","NOS-Portugal",762
ZTE,"OPTIMUS BARCELONA","BER","Grade C - Acceptable Condition","Not Applicable","Black","NOS-Portugal",763
ZTE,"OPTIMUS BARCELONA","Non-working - Need Battery Cover And Battery","Grade A - Very Good Condition","Not Applicable","Black","NOS-Portugal",764
ZTE,"OPTIMUS BARCELONA","BER","Grade D","Not Applicable","Black","NOS-Portugal",765
ZTE,"OPTIMUS BARCELONA","Power On Tested-Broken LCD","Unknown","Not Applicable","Black","NOS-Portugal",766
ZTE,"PEN ZTE MF627 (3.6MBPS)","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",767
ZTE,"PEN ZTE MF627 (3.6MBPS)","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",768
ZTE,"PEN ZTE MF627 (3.6MBPS)","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",769
ZTE,"PEN ZTE MF627 (3.6MBPS)","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",770
ZTE,"PEN ZTE MF627 (3.6MBPS)","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",771
ZTE,"PEN ZTE MF627 (3.6MBPS)","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",772
ZTE,"PEN ZTE MF627 (3.6MBPS)","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",773
ZTE,"PEN ZTE MF627 (3.6MBPS)","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",774
ZTE,"PEN ZTE MF627 (3.6MBPS)","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",775
ZTE,"PEN ZTE MF627 (3.6MBPS)","Working","Grade B - Good Condition","Not Applicable","White","Unlocked",776
ZTE,"PEN ZTE MF667K (21.6 MBPS)","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked",777
ZTE,"PEN ZTE MF667K (21.6 MBPS)","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked",778
ZTE,"PEN ZTE MF667K (21.6 MBPS)","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked",779
ZTE,"PEN ZTE MF667K (21.6 MBPS)","BER","Grade B - Good Condition","Not Applicable","Black","Unlocked",780
ZTE,"PEN ZTE MF667K (21.6 MBPS)","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked",781
ZTE,"PEN ZTE MF667K (21.6 MBPS)","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked",782
ZTE,"PEN ZTE MF667K (21.6 MBPS)","BER","Grade B - Good Condition","Not Applicable","Black","Unlocked",783
ZTE,"PEN ZTE MF667K (21.6 MBPS)","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked",784
ZTE,"PEN ZTE MF667K (21.6 MBPS)","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked",785
ZTE,"PEN ZTE MF667K (21.6 MBPS)","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked",786
ZTE,"R28","Working","Grade B B2B","Not Applicable","Black","Unlocked",787
ZTE,"R28","Working","Grade B B2B","Not Applicable","Black","Unlocked",788
ZTE,"R28","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked",789
ZTE,"R28","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked",790
ZTE,"R28","Working","Grade B B2B","Not Applicable","Black","Unlocked",791
ZTE,"R28","Working","Grade B B2B","Not Applicable","Black","Unlocked",792
ZTE,"R28","Working","Grade B B2B","Not Applicable","Black","Unlocked",793
ZTE,"R28","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked",794
ZTE,"R28","Working","Grade B B2B","Not Applicable","Black","Unlocked",795
ZTE,"R28","Working","Grade B B2B","Not Applicable","Black","Unlocked",796
ZTE,"R28","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked",797
ZTE,"R28","Working","Grade B B2B","Not Applicable","Black","Unlocked",798
ZTE,"R28","Working","Grade B B2B","Not Applicable","Black","Unlocked",799
ZTE,"R28","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked",800
ZTE,"S202","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked",801
ZTE,"San Francisco","Working","Grade B - Good Condition","Not Applicable","White","NOS-Portugal",802
ZTE,"San Francisco","Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","Black","Damaged",803
ZTE,"SYDNEY G-N295","Working","Grade A - Very Good Condition","Not Applicable","White","NOS-Portugal",804
ZTE,"SYDNEY G-N295","Working","Grade C - Acceptable Condition","Not Applicable","White","NOS-Portugal",805
ZTE,"SYDNEY G-N295","Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","White","Damaged",806
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",807
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",808
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",809
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",810
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",811
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",812
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",813
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",814
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",815
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",816
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",817
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",818
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",819
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",820
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",821
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",822
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",823
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",824
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",825
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",826
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",827
ZTE,"V871","Brand New","Brand New","Not Applicable","Black","Unlocked",828
ZTE,"X760","Working","Grade B B2B","Not Applicable","Pink","Unlocked",829
ZTE,"X760","Non-working - Need Battery","Grade C - Acceptable Condition","Not Applicable","Pink","NOS-Portugal",830
ZTE,"ZTE 18288-2000","Brand New","Brand New","Not Applicable","Green","Not Applicable",831
ZTE,"ZTE 18288-2000","Brand New","Brand New","Not Applicable","Green","Not Applicable",832
ZTE,"ZTE 18288-2000","Brand New","Brand New","Not Applicable","Green","Not Applicable",833
ZTE,"ZTE 18288-2000","Brand New","Brand New","Not Applicable","Green","Not Applicable",834
ZTE,"ZTE 18288-2000","Brand New","Brand New","Not Applicable","Green","Not Applicable",835
